编号,上级编号,回溯路径,级别,名称,简称,拼音,省份,省份简称,省份拼音,城市,城市简称,城市拼音,区县,区县简称,区县拼音,简拼,首字母,区号,邮编,经度,纬度,类型,特别提示
610125,610100,"610000,610100,610125",3,西咸新区,西咸新区,XixianXinQu,陕西省,陕西,Shaanxi,西安市,西安,Xi'an,西咸新区,西咸新区,XixianXinQu,XXXQ,X,029,712000,108.810654,34.307144,,国家级新区
610127,610100,"610000,610100,610127",3,曲江新区,曲江新区,QujiangXinQu,陕西省,陕西,Shaanxi,西安市,西安,Xi'an,曲江新区,曲江新区,QujiangXinQu,QJXQ,Q,029,710061,108.773575,34.187666,,新区
610128,610100,"610000,610100,610128",3,高新区,高新区,Gaoxinqu,陕西省,陕西,Shaanxi,西安市,西安,Xi'an,高新区,高新区,Gaoxinqu,GXQ,G,029,710000,108.890974,34.193388,,高新技术开发区
610200,610000,"610000,610200",2,铜川市,铜川,Tongchuan,陕西省,陕西,Shaanxi,铜川市,铜川,Tongchuan,,,,TC,T,0919,727000,108.963122,34.90892,行政区,地级市
610202,610200,"610000,610200,610202",3,王益区,王益,Wangyi,陕西省,陕西,Shaanxi,铜川市,铜川,Tongchuan,王益区,王益,Wangyi,WY,W,0919,727000,109.07564,35.06896,行政区,
610203,610200,"610000,610200,610203",3,印台区,印台,Yintai,陕西省,陕西,Shaanxi,铜川市,铜川,Tongchuan,印台区,印台,Yintai,YT,Y,0919,727007,109.10208,35.1169,行政区,
610204,610200,"610000,610200,610204",3,耀州区,耀州,Yaozhou,陕西省,陕西,Shaanxi,铜川市,铜川,Tongchuan,耀州区,耀州,Yaozhou,YZ,Y,0919,727100,108.98556,34.91308,行政区,
610222,610200,"610000,610200,610222",3,宜君县,宜君,Yijun,陕西省,陕西,Shaanxi,铜川市,铜川,Tongchuan,宜君县,宜君,Yijun,YJ,Y,0919,727200,109.11813,35.40108,行政区,
610300,610000,"610000,610300",2,宝鸡市,宝鸡,Baoji,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,,,,BJ,B,0917,721000,107.14487,34.369315,行政区,地级市
610302,610300,"610000,610300,610302",3,渭滨区,渭滨,Weibin,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,渭滨区,渭滨,Weibin,WB,W,0917,721000,107.14991,34.37116,行政区,
610303,610300,"610000,610300,610303",3,金台区,金台,Jintai,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,金台区,金台,Jintai,JT,J,0917,721000,107.14691,34.37612,行政区,
610304,610300,"610000,610300,610304",3,陈仓区,陈仓,Chencang,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,陈仓区,陈仓,Chencang,CC,C,0917,721300,107.38742,34.35451,行政区,
610322,610300,"610000,610300,610322",3,凤翔县,凤翔,Fengxiang,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,凤翔县,凤翔,Fengxiang,FX,F,0917,721400,107.39645,34.52321,行政区,
610323,610300,"610000,610300,610323",3,岐山县,岐山,Qishan,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,岐山县,岐山,Qishan,QS,Q,0917,722400,107.62173,34.44378,行政区,
610324,610300,"610000,610300,610324",3,扶风县,扶风,Fufeng,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,扶风县,扶风,Fufeng,FF,F,0917,722200,107.90017,34.37524,行政区,
610326,610300,"610000,610300,610326",3,眉县,眉县,Meixian,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,眉县,眉县,Meixian,MX,M,0917,722300,107.75079,34.27569,行政区,
610327,610300,"610000,610300,610327",3,陇县,陇县,Longxian,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,陇县,陇县,Longxian,LX,L,0917,721200,106.85946,34.89404,行政区,
610328,610300,"610000,610300,610328",3,千阳县,千阳,Qianyang,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,千阳县,千阳,Qianyang,QY,Q,0917,721100,107.13043,34.64219,行政区,
610329,610300,"610000,610300,610329",3,麟游县,麟游,Linyou,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,麟游县,麟游,Linyou,LY,L,0917,721500,107.79623,34.67844,行政区,
610330,610300,"610000,610300,610330",3,凤县,凤县,Fengxian,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,凤县,凤县,Fengxian,FX,F,0917,721700,106.52356,33.91172,行政区,
610331,610300,"610000,610300,610331",3,太白县,太白,Taibai,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,太白县,太白,Taibai,TB,T,0917,721600,107.31646,34.06207,行政区,
610332,610300,"610000,610300,610332",3,高新区,高新区,Gaoxinqu,陕西省,陕西,Shaanxi,宝鸡市,宝鸡,Baoji,高新区,高新区,Gaoxinqu,GXQ,G,0917,721013,107.231584,34.348635,,高新技术开发区
610400,610000,"610000,610400",2,咸阳市,咸阳,Xianyang,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,,,,XY,X,029,712000,108.705117,34.333439,行政区,地级市
610402,610400,"610000,610400,610402",3,秦都区,秦都,Qindu,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,秦都区,秦都,Qindu,QD,Q,029,712000,108.71493,34.33804,行政区,
610403,610400,"610000,610400,610403",3,杨陵区,杨陵,Yangling,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,杨陵区,杨陵,Yangling,YL,Y,029,712100,108.083481,34.270434,行政区,
610404,610400,"610000,610400,610404",3,渭城区,渭城,Weicheng,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,渭城区,渭城,Weicheng,WC,W,029,712000,108.72227,34.33198,行政区,
610422,610400,"610000,610400,610422",3,三原县,三原,Sanyuan,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,三原县,三原,Sanyuan,SY,S,029,713800,108.93194,34.61556,行政区,
610423,610400,"610000,610400,610423",3,泾阳县,泾阳,Jingyang,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,泾阳县,泾阳,Jingyang,JY,J,029,713700,108.84259,34.52705,行政区,
610424,610400,"610000,610400,610424",3,乾县,乾县,Qianxian,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,乾县,乾县,Qianxian,QX,Q,029,713300,108.24231,34.52946,行政区,
610425,610400,"610000,610400,610425",3,礼泉县,礼泉,Liquan,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,礼泉县,礼泉,Liquan,LQ,L,029,713200,108.4263,34.48455,行政区,
610426,610400,"610000,610400,610426",3,永寿县,永寿,Yongshou,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,永寿县,永寿,Yongshou,YS,Y,029,713400,108.14474,34.69081,行政区,
610428,610400,"610000,610400,610428",3,长武县,长武,Changwu,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,长武县,长武,Changwu,CW,C,029,713600,107.7951,35.2067,行政区,
610429,610400,"610000,610400,610429",3,旬邑县,旬邑,Xunyi,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,旬邑县,旬邑,Xunyi,XY,X,029,711300,108.3341,35.11338,行政区,
610430,610400,"610000,610400,610430",3,淳化县,淳化,Chunhua,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,淳化县,淳化,Chunhua,CH,C,029,711200,108.58026,34.79886,行政区,
610431,610400,"610000,610400,610431",3,武功县,武功,Wugong,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,武功县,武功,Wugong,WG,W,029,712200,108.20434,34.26003,行政区,
610481,610400,"610000,610400,610481",3,兴平市,兴平,Xingping,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,兴平市,兴平,Xingping,XP,X,029,713100,108.49057,34.29785,行政区,县级市
610482,610400,"610000,610400,610482",3,彬州市,彬州,Binzhou,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,彬州市,彬州,Binzhou,BZ,B,029,713500,108.08468,35.0342,行政区,县级市
610483,610400,"610000,610400,610483",3,高新区,高新区,Gaoxinqu,陕西省,陕西,Shaanxi,咸阳市,咸阳,Xianyang,高新区,高新区,Gaoxinqu,GXQ,G,029,712000,108.664746,34.319917,,高新技术开发区
610500,610000,"610000,610500",2,渭南市,渭南,Weinan,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,,,,WN,W,0913,714000,109.502882,34.499381,行政区,地级市
610502,610500,"610000,610500,610502",3,临渭区,临渭,Linwei,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,临渭区,临渭,Linwei,LW,L,0913,714000,109.49296,34.49822,行政区,
610503,610500,"610000,610500,610503",3,华州区,华州,Huazhou,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,华州区,华州,Huazhou,HZ,H,0913,714100,109.77185,34.51255,行政区,
610522,610500,"610000,610500,610522",3,潼关县,潼关,Tongguan,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,潼关县,潼关,Tongguan,TG,T,0913,714300,110.24362,34.54284,行政区,
610523,610500,"610000,610500,610523",3,大荔县,大荔,Dali,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,大荔县,大荔,Dali,DL,D,0913,715100,109.94216,34.79565,行政区,
610524,610500,"610000,610500,610524",3,合阳县,合阳,Heyang,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,合阳县,合阳,Heyang,HY,H,0913,715300,110.14862,35.23805,行政区,
610525,610500,"610000,610500,610525",3,澄城县,澄城,Chengcheng,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,澄城县,澄城,Chengcheng,CC,C,0913,715200,109.93444,35.18396,行政区,
610526,610500,"610000,610500,610526",3,蒲城县,蒲城,Pucheng,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,蒲城县,蒲城,Pucheng,PC,P,0913,715500,109.5903,34.9568,行政区,
610527,610500,"610000,610500,610527",3,白水县,白水,Baishui,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,白水县,白水,Baishui,BS,B,0913,715600,109.59286,35.17863,行政区,
610528,610500,"610000,610500,610528",3,富平县,富平,Fuping,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,富平县,富平,Fuping,FP,F,0913,711700,109.1802,34.75109,行政区,
610581,610500,"610000,610500,610581",3,韩城市,韩城,Hancheng,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,韩城市,韩城,Hancheng,HC,H,0913,715400,110.44238,35.47926,行政区,县级市
610582,610500,"610000,610500,610582",3,华阴市,华阴,Huayin,陕西省,陕西,Shaanxi,渭南市,渭南,Weinan,华阴市,华阴,Huayin,HY,H,0913,714200,110.08752,34.56608,行政区,县级市
610600,610000,"610000,610600",2,延安市,延安,Yan'an,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,,,,YA,Y,0911,716000,109.49081,36.596537,行政区,地级市
610602,610600,"610000,610600,610602",3,宝塔区,宝塔,Baota,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,宝塔区,宝塔,Baota,BT,B,0911,716000,109.49336,36.59154,行政区,
610603,610600,"610000,610600,610603",3,安塞区,安塞,Ansai,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,安塞区,安塞,Ansai,AS,A,0911,717400,109.32708,36.86507,行政区,
610621,610600,"610000,610600,610621",3,延长县,延长,Yanchang,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,延长县,延长,Yanchang,YC,Y,0911,717100,110.01083,36.57904,行政区,
610622,610600,"610000,610600,610622",3,延川县,延川,Yanchuan,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,延川县,延川,Yanchuan,YC,Y,0911,717200,110.19415,36.87817,行政区,
610623,610600,"610000,610600,610623",3,子长县,子长,Zichang,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,子长县,子长,Zichang,ZC,Z,0911,717300,109.67532,37.14253,行政区,
610625,610600,"610000,610600,610625",3,志丹县,志丹,Zhidan,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,志丹县,志丹,Zhidan,ZD,Z,0911,717500,108.76815,36.82177,行政区,
610626,610600,"610000,610600,610626",3,吴起县,吴起,Wuqi,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,吴起县,吴起,Wuqi,WQ,W,0911,717600,108.17611,36.92785,行政区,
610627,610600,"610000,610600,610627",3,甘泉县,甘泉,Ganquan,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,甘泉县,甘泉,Ganquan,GQ,G,0911,716100,109.35012,36.27754,行政区,
610628,610600,"610000,610600,610628",3,富县,富县,Fuxian,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,富县,富县,Fuxian,FX,F,0911,727500,109.37927,35.98803,行政区,
610629,610600,"610000,610600,610629",3,洛川县,洛川,Luochuan,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,洛川县,洛川,Luochuan,LC,L,0911,727400,109.43286,35.76076,行政区,
610630,610600,"610000,610600,610630",3,宜川县,宜川,Yichuan,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,宜川县,宜川,Yichuan,YC,Y,0911,716200,110.17196,36.04732,行政区,
610631,610600,"610000,610600,610631",3,黄龙县,黄龙,Huanglong,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,黄龙县,黄龙,Huanglong,HL,H,0911,715700,109.84259,35.58349,行政区,
610632,610600,"610000,610600,610632",3,黄陵县,黄陵,Huangling,陕西省,陕西,Shaanxi,延安市,延安,Yan'an,黄陵县,黄陵,Huangling,HL,H,0911,727300,109.26333,35.58357,行政区,
610700,610000,"610000,610700",2,汉中市,汉中,Hanzhong,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,,,,HZ,H,0916,723000,107.028621,33.077668,行政区,地级市
610702,610700,"610000,610700,610702",3,汉台区,汉台,Hantai,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,汉台区,汉台,Hantai,HT,H,0916,723000,107.03187,33.06774,行政区,
610703,610700,"610000,610700,610703",3,南郑区,南郑,Nanzheng,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,南郑区,南郑,Nanzheng,NZ,N,0916,723100,106.94024,33.00299,行政区,
610722,610700,"610000,610700,610722",3,城固县,城固,Chenggu,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,城固县,城固,Chenggu,CG,C,0916,723200,107.33367,33.15661,行政区,
610723,610700,"610000,610700,610723",3,洋县,洋县,Yangxian,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,洋县,洋县,Yangxian,YX,Y,0916,723300,107.54672,33.22102,行政区,
610724,610700,"610000,610700,610724",3,西乡县,西乡,Xixiang,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,西乡县,西乡,Xixiang,XX,X,0916,723500,107.76867,32.98411,行政区,
610725,610700,"610000,610700,610725",3,勉县,勉县,Mianxian,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,勉县,勉县,Mianxian,MX,M,0916,724200,106.67584,33.15273,行政区,
610726,610700,"610000,610700,610726",3,宁强县,宁强,Ningqiang,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,宁强县,宁强,Ningqiang,NQ,N,0916,724400,106.25958,32.82881,行政区,
610727,610700,"610000,610700,610727",3,略阳县,略阳,Lueyang,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,略阳县,略阳,Lueyang,LY,L,0916,724300,106.15399,33.33009,行政区,
610728,610700,"610000,610700,610728",3,镇巴县,镇巴,Zhenba,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,镇巴县,镇巴,Zhenba,ZB,Z,0916,723600,107.89648,32.53487,行政区,
610729,610700,"610000,610700,610729",3,留坝县,留坝,Liuba,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,留坝县,留坝,Liuba,LB,L,0916,724100,106.92233,33.61606,行政区,
610730,610700,"610000,610700,610730",3,佛坪县,佛坪,Foping,陕西省,陕西,Shaanxi,汉中市,汉中,Hanzhong,佛坪县,佛坪,Foping,FP,F,0916,723400,107.98974,33.52496,行政区,
610800,610000,"610000,610800",2,榆林市,榆林,Yulin,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,,,,YL,Y,0912,719000,109.741193,38.290162,行政区,地级市
610802,610800,"610000,610800,610802",3,榆阳区,榆阳,Yuyang,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,榆阳区,榆阳,Yuyang,YY,Y,0912,719000,109.73473,38.27843,行政区,
610803,610800,"610000,610800,610803",3,横山区,横山,Hengshan,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,横山区,横山,Hengshan,HS,H,0912,719200,109.29568,37.958,行政区,
610822,610800,"610000,610800,610822",3,府谷县,府谷,Fugu,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,府谷县,府谷,Fugu,FG,F,0912,719400,111.06723,39.02805,行政区,
610824,610800,"610000,610800,610824",3,靖边县,靖边,Jingbian,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,靖边县,靖边,Jingbian,JB,J,0912,718500,108.79412,37.59938,行政区,
610825,610800,"610000,610800,610825",3,定边县,定边,Dingbian,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,定边县,定边,Dingbian,DB,D,0912,718600,107.59793,37.59037,行政区,
610826,610800,"610000,610800,610826",3,绥德县,绥德,Suide,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,绥德县,绥德,Suide,SD,S,0912,718000,110.26126,37.49778,行政区,
610827,610800,"610000,610800,610827",3,米脂县,米脂,Mizhi,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,米脂县,米脂,Mizhi,MZ,M,0912,718100,110.18417,37.75529,行政区,
610828,610800,"610000,610800,610828",3,佳县,佳县,Jiaxian,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,佳县,佳县,Jiaxian,JX,J,0912,719200,110.49362,38.02248,行政区,
610829,610800,"610000,610800,610829",3,吴堡县,吴堡,Wubu,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,吴堡县,吴堡,Wubu,WB,W,0912,718200,110.74533,37.45709,行政区,
610830,610800,"610000,610800,610830",3,清涧县,清涧,Qingjian,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,清涧县,清涧,Qingjian,QJ,Q,0912,718300,110.12173,37.08854,行政区,
610831,610800,"610000,610800,610831",3,子洲县,子洲,Zizhou,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,子洲县,子洲,Zizhou,ZZ,Z,0912,718400,110.03488,37.61238,行政区,
610881,610800,"610000,610800,610881",3,神木市,神木,Shenmu,陕西省,陕西,Shaanxi,榆林市,榆林,Yulin,神木市,神木,Shenmu,SM,S,0912,719300,110.4989,38.84234,行政区,县级市
610900,610000,"610000,610900",2,安康市,安康,Ankang,陕西省,陕西,Shaanxi,安康市,安康,Ankang,,,,AK,A,0915,725000,109.029273,32.6903,行政区,地级市
610902,610900,"610000,610900,610902",3,汉滨区,汉滨,Hanbin,陕西省,陕西,Shaanxi,安康市,安康,Ankang,汉滨区,汉滨,Hanbin,HB,H,0915,725000,109.02683,32.69517,行政区,
610921,610900,"610000,610900,610921",3,汉阴县,汉阴,Hanyin,陕西省,陕西,Shaanxi,安康市,安康,Ankang,汉阴县,汉阴,Hanyin,HY,H,0915,725100,108.51098,32.89129,行政区,
610922,610900,"610000,610900,610922",3,石泉县,石泉,Shiquan,陕西省,陕西,Shaanxi,安康市,安康,Ankang,石泉县,石泉,Shiquan,SQ,S,0915,725200,108.24755,33.03971,行政区,
610923,610900,"610000,610900,610923",3,宁陕县,宁陕,Ningshan,陕西省,陕西,Shaanxi,安康市,安康,Ankang,宁陕县,宁陕,Ningshan,NS,N,0915,711600,108.31515,33.31726,行政区,
610924,610900,"610000,610900,610924",3,紫阳县,紫阳,Ziyang,陕西省,陕西,Shaanxi,安康市,安康,Ankang,紫阳县,紫阳,Ziyang,ZY,Z,0915,725300,108.5368,32.52115,行政区,
610925,610900,"610000,610900,610925",3,岚皋县,岚皋,Langao,陕西省,陕西,Shaanxi,安康市,安康,Ankang,岚皋县,岚皋,Langao,LG,L,0915,725400,108.90289,32.30794,行政区,
610926,610900,"610000,610900,610926",3,平利县,平利,Pingli,陕西省,陕西,Shaanxi,安康市,安康,Ankang,平利县,平利,Pingli,PL,P,0915,725500,109.35775,32.39111,行政区,
610927,610900,"610000,610900,610927",3,镇坪县,镇坪,Zhenping,陕西省,陕西,Shaanxi,安康市,安康,Ankang,镇坪县,镇坪,Zhenping,ZP,Z,0915,725600,109.52456,31.8833,行政区,
610928,610900,"610000,610900,610928",3,旬阳县,旬阳,Xunyang,陕西省,陕西,Shaanxi,安康市,安康,Ankang,旬阳县,旬阳,Xunyang,XY,X,0915,725700,109.3619,32.83207,行政区,
610929,610900,"610000,610900,610929",3,白河县,白河,Baihe,陕西省,陕西,Shaanxi,安康市,安康,Ankang,白河县,白河,Baihe,BH,B,0915,725800,110.11315,32.80955,行政区,
611000,610000,"610000,611000",2,商洛市,商洛,Shangluo,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,,,,SL,S,0914,726000,109.939776,33.868319,行政区,地级市
611002,611000,"610000,611000,611002",3,商州区,商州,Shangzhou,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,商州区,商州,Shangzhou,SZ,S,0914,726000,109.94126,33.8627,行政区,
611021,611000,"610000,611000,611021",3,洛南县,洛南,Luonan,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,洛南县,洛南,Luonan,LN,L,0914,726100,110.14645,34.08994,行政区,
611022,611000,"610000,611000,611022",3,丹凤县,丹凤,Danfeng,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,丹凤县,丹凤,Danfeng,DF,D,0914,726200,110.33486,33.69468,行政区,
611023,611000,"610000,611000,611023",3,商南县,商南,Shangnan,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,商南县,商南,Shangnan,SN,S,0914,726300,110.88375,33.52581,行政区,
611024,611000,"610000,611000,611024",3,山阳县,山阳,Shanyang,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,山阳县,山阳,Shanyang,SY,S,0914,726400,109.88784,33.52931,行政区,
611025,611000,"610000,611000,611025",3,镇安县,镇安,Zhen'an,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,镇安县,镇安,Zhen'an,ZA,Z,0914,711500,109.15374,33.42366,行政区,
611026,611000,"610000,611000,611026",3,柞水县,柞水,Zhashui,陕西省,陕西,Shaanxi,商洛市,商洛,Shangluo,柞水县,柞水,Zhashui,ZS,Z,0914,711400,109.11105,33.6831,行政区,
